# E0 = 22132.72 eV, edge_step = 0.129187
# energy_eV	mu	mu_norm	mu_flat	pre_edge	post_edge
22403.6155	0.1366001165	0.8497261399	1.004835762	0.02682643793	0.1370442172
22404.566	0.1364713873	0.8484038041	1.004144114	0.02686853748	0.1370017559
22405.5165	0.136342658	0.8470814682	1.003452465	0.02691063702	0.1369591686
22406.467	0.1362139288	0.8457591324	1.002760817	0.02695273656	0.1369164555
22407.4175	0.1360851996	0.8444367965	1.002069168	0.0269948361	0.1368736165
22408.368	0.1359564704	0.8431144607	1.001377519	0.02703693565	0.1368306516
22409.3185	0.1358277411	0.8417921248	1.000685871	0.02707903519	0.1367875608
22410.269	0.135713929	0.840585258	1.000109691	0.02712113473	0.1367443441
22411.2195	0.1356067153	0.8394294675	0.999584588	0.02716323427	0.1367010016
22412.17	0.1354995016	0.8382736769	0.9990594846	0.02720533382	0.1366575331
22413.1205	0.1353922879	0.8371178863	0.9985343813	0.02724743336	0.1366139388
22414.071	0.1352850741	0.8359620957	0.998009278	0.0272895329	0.1365702186
22415.0215	0.1351778604	0.8348063051	0.9974841746	0.02733163244	0.1365263725
22415.972	0.1350706467	0.8336505146	0.9969590713	0.02737373198	0.1364824005
22416.9225	0.134963433	0.832494724	0.9964339679	0.02741583153	0.1364383026
22417.873	0.1348562193	0.8313389334	0.9959088646	0.02745793107	0.1363940789
22418.8235	0.1347490055	0.8301831428	0.9953837613	0.02750003061	0.1363497292
22419.774	0.1347148343	0.8295927526	0.9954240583	0.02754213015	0.1363052537
22420.7245	0.1351257314	0.8324475073	0.9989095002	0.0275842297	0.1362606522
22421.675	0.1355366284	0.8353022619	1.002394942	0.02762632924	0.1362159249
22422.6255	0.1359475255	0.8381570166	1.005880384	0.02766842878	0.1361710717
22423.576	0.1363584226	0.8410117713	1.009365826	0.02771052832	0.1361260927
22424.5265	0.1367693197	0.8438665259	1.012851268	0.02775262787	0.1360809877
22425.477	0.1371802168	0.8467212806	1.01633671	0.02779472741	0.1360357568
22426.4275	0.1375911139	0.8495760353	1.019822152	0.02783682695	0.1359904001
22427.378	0.138002011	0.8524307899	1.023307594	0.02787892649	0.1359449175
22428.3285	0.1384129081	0.8552855446	1.026793036	0.02792102603	0.1358993089
22429.279	0.1388238052	0.8581402993	1.030278477	0.02796312558	0.1358535745
22430.2295	0.1387751246	0.8574375964	1.030206462	0.02800522512	0.1358077142
22431.18	0.1383910652	0.8541388236	1.027538376	0.02804732466	0.1357617281
22432.1305	0.1380070057	0.8508400508	1.024870291	0.0280894242	0.135715616
22433.081	0.1376229463	0.847541278	1.022202205	0.02813152375	0.1356693781
22434.0315	0.1372388868	0.8442425052	1.01953412	0.02817362329	0.1356230142
22434.982	0.1368548274	0.8409437324	1.016866034	0.02821572283	0.1355765245
22435.9325	0.136470768	0.8376449596	1.014197948	0.02825782237	0.1355299089
22436.883	0.1360867085	0.8343461868	1.011529863	0.02829992192	0.1354831674
22437.8335	0.1357026491	0.831047414	1.008861777	0.02834202146	0.1354363
22438.784	0.1353185896	0.8277486412	1.006193692	0.028384121	0.1353893067
22439.7345	0.1349658506	0.8246923101	1.003768048	0.02842622054	0.1353421876
22440.685	0.1349709414	0.8244058365	1.004112262	0.02846832008	0.1352949425
22441.6355	0.1349760323	0.824119363	1.004456475	0.02851041963	0.1352475716
22442.586	0.1349811231	0.8238328894	1.004800689	0.02855251917	0.1352000748
22443.5365	0.1349862139	0.8235464159	1.005144903	0.02859461871	0.1351524521
22444.487	0.1349913048	0.8232599423	1.005489116	0.02863671825	0.1351047035
22445.4375	0.1349963956	0.8229734688	1.00583333	0.0286788178	0.135056829
22446.388	0.1350014865	0.8226869952	1.006177544	0.02872091734	0.1350088287
22447.3385	0.1350065773	0.8224005217	1.006521758	0.02876301688	0.1349607024
22448.289	0.1350116682	0.8221140481	1.006865971	0.02880511642	0.1349124503
22449.2395	0.135016759	0.8218275746	1.007210185	0.02884721597	0.1348640723
22450.19	0.1349035951	0.8206257252	1.006639023	0.02888931551	0.1348155684
22451.1405	0.1346715527	0.8185036721	1.005147657	0.02893141505	0.1347669386
22452.091	0.1344395103	0.8163816189	1.003656291	0.02897351459	0.1347181829
22453.0415	0.1342074679	0.8142595658	1.002164925	0.02901561413	0.1346693013
22453.992	0.1339754255	0.8121375126	1.000673559	0.02905771368	0.1346202939
22454.9425	0.1337433831	0.8100154595	0.9991821933	0.02909981322	0.1345711605
22455.893	0.1335113407	0.8078934064	0.9976908274	0.02914191276	0.1345219013
22456.8435	0.1332792983	0.8057713532	0.9961994615	0.0291840123	0.1344725162
22457.794	0.1330472559	0.8036493001	0.9947080956	0.02922611185	0.1344230052
22458.7445	0.1328152135	0.8015272469	0.9932167297	0.02926821139	0.1343733683
22459.695	0.132583171	0.7994051938	0.9917253638	0.02931031093	0.1343236055
22460.6455	0.132651776	0.7996103646	0.9925612219	0.02935241047	0.1342737169
22461.596	0.1327261844	0.7998604577	0.9934420023	0.02939451002	0.1342237023
22462.5465	0.1328005927	0.8001105509	0.9943227826	0.02943660956	0.1341735619
22463.497	0.1328750011	0.800360644	0.995203563	0.0294787091	0.1341232956
22464.4475	0.1329494094	0.8006107371	0.9960843433	0.02952080864	0.1340729034
22465.398	0.1330238178	0.8008608302	0.9969651237	0.02956290818	0.1340223853
22466.3485	0.1330982261	0.8011109233	0.997845904	0.02960500773	0.1339717413
22467.299	0.1331726345	0.8013610164	0.9987266844	0.02964710727	0.1339209714
22468.2495	0.1332470428	0.8016111095	0.9996074648	0.02968920681	0.1338700757
22469.2	0.1333214512	0.8018612026	1.000488245	0.02973130635	0.133819054
22470.1505	0.1331199903	0.7999758719	0.9992336016	0.0297734059	0.1337679065
22471.101	0.1327355819	0.7966743983	0.9965628153	0.02981550544	0.1337166331
22472.0515	0.1323511736	0.7933729247	0.9938920289	0.02985760498	0.1336652338
22473.002	0.1319667652	0.7900714511	0.9912212426	0.02989970452	0.1336137086
22473.9525	0.1315823569	0.7867699776	0.9885504563	0.02994180407	0.1335620575
22474.903	0.1311979486	0.783468504	0.9858796699	0.02998390361	0.1335102806
22475.8535	0.1308135402	0.7801670304	0.9832088836	0.03002600315	0.1334583777
22476.804	0.1304291319	0.7768655568	0.9805380972	0.03006810269	0.133406349
22477.7545	0.1300447235	0.7735640832	0.9778673109	0.03011020223	0.1333541944
22478.705	0.1296603152	0.7702626096	0.9751965245	0.03015230178	0.1333019139
22479.6555	0.1292759068	0.766961136	0.9725257382	0.03019440132	0.1332495075
22480.606	0.129697129	0.7698958145	0.9760911039	0.03023650086	0.1331969752
22481.5565	0.1301247587	0.7728800911	0.9797060678	0.0302786004	0.1331443171
22482.507	0.1305523884	0.7758643678	0.9833210317	0.03032069995	0.133091533
22483.4575	0.1309800181	0.7788486445	0.9869359957	0.03036279949	0.1330386231
22484.408	0.1314076477	0.7818329212	0.9905509596	0.03040489903	0.1329855872
22485.3585	0.1318352774	0.7848171979	0.9941659235	0.03044699857	0.1329324255
22486.309	0.1322629071	0.7878014745	0.9977808874	0.03048909812	0.1328791379
22487.2595	0.1326905368	0.7907857512	1.001395851	0.03053119766	0.1328257244
22488.21	0.1331181664	0.7937700279	1.005010815	0.0305732972	0.1327721851
22489.1605	0.1335457961	0.7967543046	1.008625779	0.03061539674	0.1327185198
22490.111	0.1337831328	0.7982655788	1.010767741	0.03065749628	0.1326647287
22491.0615	0.1338900649	0.7987674283	1.011900277	0.03069959583	0.1326108116
22492.012	0.1339969969	0.7992692779	1.013032814	0.03074169537	0.1325567687
22492.9625	0.134103929	0.7997711275	1.014165351	0.03078379491	0.1325025999
22493.913	0.134210861	0.8002729771	1.015297888	0.03082589445	0.1324483052
22494.8635	0.134317793	0.8007748267	1.016430425	0.030867994	0.1323938847
22495.814	0.1344247251	0.8012766762	1.017562962	0.03091009354	0.1323393382
22496.7645	0.1345316571	0.8017785258	1.018695498	0.03095219308	0.1322846658
22497.715	0.1346385892	0.8022803754	1.019828035	0.03099429262	0.1322298676
22498.6655	0.1347455212	0.802782225	1.020960572	0.03103639217	0.1321749435
22499.616	0.1348341316	0.8031422516	1.021951286	0.03107849171	0.1321198935
22500.5665	0.13445732	0.7998995826	1.019339304	0.03112059125	0.1320647176
22501.517	0.1340805085	0.7966569136	1.016727322	0.03116269079	0.1320094158
22502.4675	0.1337036969	0.7934142446	1.014115341	0.03120479033	0.1319539881
22503.418	0.1333268854	0.7901715756	1.011503359	0.03124688988	0.1318984346
22504.3685	0.1329500738	0.7869289066	1.008891377	0.03128898942	0.1318427551
22505.319	0.1325732623	0.7836862376	1.006279395	0.03133108896	0.1317869498
22506.2695	0.1321964507	0.7804435686	1.003667414	0.0313731885	0.1317310186
22507.22	0.1318196392	0.7772008996	1.001055432	0.03141528805	0.1316749615
22508.1705	0.1314428276	0.7739582306	0.9984434502	0.03145738759	0.1316187785
22509.121	0.1310660161	0.7707155616	0.9958314684	0.03149948713	0.1315624696
22510.0715	0.1307645481	0.7680561053	0.9938026993	0.03154158667	0.1315060349
22511.022	0.130547056	0.7660466814	0.9924239627	0.03158368622	0.1314494742
22511.9725	0.1303295638	0.7640372575	0.991045226	0.03162578576	0.1313927877
22512.923	0.1301120716	0.7620278336	0.9896664894	0.0316678853	0.1313359753
22513.8735	0.1298945795	0.7600184097	0.9882877527	0.03170998484	0.1312790369
22514.824	0.1296770873	0.7580089858	0.986909016	0.03175208438	0.1312219728
22515.7745	0.1294595952	0.7559995619	0.9855302794	0.03179418393	0.1311647827
22516.725	0.129242103	0.753990138	0.9841515427	0.03183628347	0.1311074667
22517.6755	0.1290246108	0.751980714	0.982772806	0.03187838301	0.1310500248
22518.626	0.1288071187	0.7499712901	0.9813940694	0.03192048255	0.1309924571
22519.5765	0.1285896265	0.7479618662	0.9800153327	0.0319625821	0.1309347635
22520.527	0.1283591228	0.7458517232	0.978535877	0.03200468164	0.130876944
22521.4775	0.1281271487	0.7437301992	0.9770450402	0.03204678118	0.1308189986
22522.428	0.1278951747	0.7416086752	0.9755542034	0.03208888072	0.1307609273
22523.3785	0.1276632006	0.7394871512	0.9740633667	0.03213098027	0.1307027301
22524.329	0.1274312266	0.7373656272	0.9725725299	0.03217307981	0.130644407
22525.2795	0.1271992525	0.7352441032	0.9710816931	0.03221517935	0.1305859581
22526.23	0.1269672785	0.7331225792	0.9695908564	0.03225727889	0.1305273833
22527.1805	0.1267353044	0.7310010551	0.9681000196	0.03229937843	0.1304686825
22528.131	0.1265033304	0.7288795311	0.9666091828	0.03234147798	0.1304098559
22529.0815	0.1262713563	0.7267580071	0.9651183461	0.03238357752	0.1303509034
22530.032	0.1261906263	0.7258072194	0.9647982456	0.03242567706	0.1302918251
22530.9825	0.1264394465	0.7274073839	0.9670290973	0.0324677766	0.1302326208
22531.933	0.1266882667	0.7290075484	0.9692599491	0.03250987615	0.1301732906
22532.8835	0.1269370869	0.7306077129	0.9714908008	0.03255197569	0.1301138346
22533.834	0.1271859071	0.7322078774	0.9737216526	0.03259407523	0.1300542527
22534.7845	0.1274347273	0.7338080419	0.9759525043	0.03263617477	0.1299945449
22535.735	0.1276835475	0.7354082064	0.9781833561	0.03267827432	0.1299347112
22536.6855	0.1279323677	0.7370083709	0.9804142078	0.03272037386	0.1298747516
22537.636	0.1281811879	0.7386085354	0.9826450595	0.0327624734	0.1298146661
22538.5865	0.1284300081	0.7402086999	0.9848759113	0.03280457294	0.1297544547
22539.537	0.1286788283	0.7418088644	0.987106763	0.03284667248	0.1296941175
22540.4875	0.1287974148	0.7424009278	0.9883295137	0.03288877203	0.1296336544
22541.438	0.1288826037	0.7427344697	0.9892937428	0.03293087157	0.1295730654
22542.3885	0.1289677925	0.7430680115	0.9902579719	0.03297297111	0.1295123504
22543.339	0.1290529814	0.7434015533	0.9912222009	0.03301507065	0.1294515097
22544.2895	0.1291381702	0.7437350951	0.99218643	0.0330571702	0.129390543
22545.24	0.1292233591	0.744068637	0.9931506591	0.03309926974	0.1293294504
22546.1905	0.1293085479	0.7444021788	0.9941148882	0.03314136928	0.129268232
22547.141	0.1293937368	0.7447357206	0.9950791172	0.03318346882	0.1292068876
22548.0915	0.1294789256	0.7450692624	0.9960433463	0.03322556837	0.1291454174
22549.042	0.1295641145	0.7454028043	0.9970075754	0.03326766791	0.1290838213
22549.9925	0.1296220512	0.7455253949	0.9977608532	0.03330976745	0.1290220993
22550.943	0.1296050578	0.7450679737	0.9979341192	0.03335186699	0.1289602514
22551.8935	0.1295880644	0.7446105524	0.9981073853	0.03339396653	0.1288982776
22552.844	0.129571071	0.7441531312	0.9982806513	0.03343606608	0.128836178
22553.7945	0.1295540776	0.74369571	0.9984539173	0.03347816562	0.1287739524
22554.745	0.1295370842	0.7432382888	0.9986271833	0.03352026516	0.128711601
22555.6955	0.1295200908	0.7427808675	0.9988004494	0.0335623647	0.1286491237
22556.646	0.1295030974	0.7423234463	0.9989737154	0.03360446425	0.1285865205
22557.5965	0.129486104	0.7418660251	0.9991469814	0.03364656379	0.1285237914
22558.547	0.1294691106	0.7414086039	0.9993202474	0.03368866333	0.1284609364
22559.4975	0.1294521172	0.7409511827	0.9994935135	0.03373076287	0.1283979555
22560.448	0.1294172625	0.7403555018	0.9995285198	0.03377286242	0.1283348488
22561.3985	0.1293798883	0.7397403185	0.9995440238	0.03381496196	0.1282716162
22562.349	0.129342514	0.7391251352	0.9995595277	0.0338570615	0.1282082576
22563.2995	0.1293051398	0.7385099519	0.9995750317	0.03389916104	0.1281447732
22564.25	0.1292677656	0.7378947686	0.9995905357	0.03394126058	0.1280811629
22565.2005	0.1292303914	0.7372795853	0.9996060396	0.03398336013	0.1280174267
22566.151	0.1291930172	0.7366644021	0.9996215436	0.03402545967	0.1279535647
22567.1015	0.129155643	0.7360492188	0.9996370475	0.03406755921	0.1278895767
22568.052	0.1291182687	0.7354340355	0.9996525515	0.03410965875	0.1278254629
22569.0025	0.1290808945	0.7348188522	0.9996680555	0.0341517583	0.1277612231
22569.953	0.1291194112	0.7347911184	1.000271009	0.03419385784	0.1276968575
22570.9035	0.1292409231	0.7354058265	1.001516404	0.03423595738	0.127632366
22571.854	0.129362435	0.7360205347	1.0027618	0.03427805692	0.1275677486
22572.8045	0.129483947	0.7366352429	1.004007195	0.03432015647	0.1275030054
22573.755	0.1296054589	0.737249951	1.005252591	0.03436225601	0.1274381362
22574.7055	0.1297269708	0.7378646592	1.006497986	0.03440435555	0.1273731412
22575.656	0.1298484827	0.7384793673	1.007743381	0.03444645509	0.1273080202
22576.6065	0.1299699947	0.7390940755	1.008988777	0.03448855463	0.1272427734
22577.557	0.1300915066	0.7397087837	1.010234172	0.03453065418	0.1271774007
22578.5075	0.1302130185	0.7403234918	1.011479568	0.03457275372	0.1271119021
22579.458	0.1303078601	0.740731753	1.012518516	0.03461485326	0.1270462776
22580.4085	0.1300452795	0.7383733123	1.010790763	0.0346569528	0.1269805272
22581.359	0.1297826989	0.7360148716	1.009063009	0.03469905235	0.126914651
22582.3095	0.1295201182	0.7336564309	1.007335256	0.03474115189	0.1268486488
22583.26	0.1292575376	0.7312979901	1.005607502	0.03478325143	0.1267825208
22584.2105	0.128994957	0.7289395494	1.003879749	0.03482535097	0.1267162669
22585.161	0.1287323763	0.7265811087	1.002151995	0.03486745052	0.1266498871
22586.1115	0.1284697957	0.7242226679	1.000424242	0.03490955006	0.1265833814
22587.062	0.128207215	0.7218642272	0.9986964881	0.0349516496	0.1265167498
22588.0125	0.1279446344	0.7195057865	0.9969687347	0.03499374914	0.1264499924
22588.963	0.1276820538	0.7171473458	0.9952409812	0.03503584868	0.126383109
22589.9135	0.1276222295	0.7163583834	0.9950827061	0.03507794823	0.1263160998
22590.864	0.1276391557	0.7161635239	0.9955185338	0.03512004777	0.1262489647
22591.8145	0.1276560819	0.7159686644	0.9959543615	0.03516214731	0.1261817037
22592.765	0.1276730081	0.7157738048	0.9963901892	0.03520424685	0.1261143168
22593.7155	0.1276899343	0.7155789453	0.9968260169	0.0352463464	0.126046804
22594.666	0.1277068605	0.7153840857	0.9972618446	0.03528844594	0.1259791653
22595.6165	0.1277237867	0.7151892262	0.9976976723	0.03533054548	0.1259114008
22596.567	0.1277407129	0.7149943666	0.9981335	0.03537264502	0.1258435103
22597.5175	0.1277576391	0.7147995071	0.9985693277	0.03541474457	0.125775494
22598.468	0.1277745653	0.7146046475	0.9990051554	0.03545684411	0.1257073518
